Coluna ID,Matrícula do Usuário Cadastrante,Origem,UGB/DESC_GG (Nível 2),GERENCIA/AREA FABRICA (Nível 3),DEPARTAMENTO (Nível 5),Descrição,Nível do Acidente,Momento
213165,216314,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM,"Empregado realizava içamento de chapa utilizando quatro garras, quando estava sobre a mesa de corte realizando acomodação do material, uma das garras escorregou inclinando uma parte da chapa sobre a mesa e outra parte atingiu o guarda corpo.

",1,2019-01-04 22:45:00
259633,216314,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM,"Ao movimentar um tapume de proteção dos tornos com auxilio da ponte rolante, o tapume levantou mais em um dos lados vindo a quebrar um dos vidro da sala de convivência que é duplo.",1,2019-01-04 15:20:00
330463,216314,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM,Foi relatado à manutenção que a caixa de tomada da área do flexível não estava funcionando e a manutenção ao verificar a ocorrência identificou que ocorreu um curto circuito na caixa de tomadas vindo a danificar os cabos do painel. ,1,
403808,235778,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM," No processo de encamisamento da alma do cilindro caster, ao descer o cilindro com a ponte rolante, o dispositivo utilizado para guiar o cilindro colidiu com a face da bucha o que causou a quebra dos parafusos que fixam os roletes guia.",1,2020-02-13 13:00:00
424674,216314,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM,"Ao entrar na sala de convivência, o colaborador enroscou a camisa na trava da fechadura, ocasionando um pequeno rasgo em sua camisa, na parte superior do braço. ",2,
382037,249651,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM,"Ao movimentar com a ponte rolante uma estrutura de tubo com cantoneiras, a mesma bateu na máquina de solda amassando o equipamento na parte superior (tampa).",1,2020-02-03 02:00:00
376535,216314,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM,"A garrafa escorregou e caiu da bancada, quando o empregado abriu a torneira da garrafa para encher seu copo de café para o desjejum.",1,2020-02-27 06:50:00
354094,216314,DD13,FILIAL SOROCABA,FILIAL SOROCABA,3SO001 - FCA - SOROCABA ADM,Principio de incêndio no Reator da luminária do galpão.,1,2020-02-11 02:00:00
387192,105091,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,O EMPREGADO ESTAVA REALIZANDO MANUTENÇÃO NA ARQUEADEIRA E ACIONOU A EMERGÊNCIA DA MÁQUINA INVOLUNTARIAMENTE CAUSANDO O TRANSBORDAMENTO DE METAL DA CALHA,1,2020-02-04 13:50:00
398390,197014,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,AO ENTRAR NO CERCADO DE MATERIAIS COM O CAMINHÃO O MOTORISTA ENCOSTOU A CARROCERIA NO PORTAO,1,2020-02-12 14:00:00
276181,105091,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,AO PATOLAR O GUINDASTE OCORREU VAZAMENTO DE ÓLEO ATRAVÉS DA VEDAÇÃO DO CILINDRO ,1,2019-01-18 16:00:00
202913,197014,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,"DURANTE A ATIVIDADE DE BARRA LASER PARA RETIRAR O BODY DE ALUMÍNIO NA TAMPA DO ALPUR DO CASTER 1, HOUVE PROJEÇÃO E PRINCIPIO DE INCÊNDIO NA PARTE TRASEIRA DO QUEIMADOR DO FB 20.3",1,2019-01-28 09:35:00
180814,106901,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,"AO MANOBRAR A PLATAFORMA O PNEU DIANTEIRO LADO ESQUERDO ESBARROU NO BATOQUE DO CESTO DO MANIPULADOR DA SERRA BILLET, VINDO A DANIFICAR.",1,2019-01-10 14:45:00
62095,221292,DD13,FUNDIÇÃO,MANUT.FUNDIÇÃO,2FU001 - FCA-MANUT. FUNDIÇÃO,"AO REALIZAR INVERSÃO DOS CABOS, PARA INVERTER O SENTIDO DE GIRO DO MOTOR DO VENTILADOR DA TORRE DE RESFRIAMENTO DA LINGOTEIRA 1, HOUVE CONTATO DA CHAVE COM PONTO ENERGIZADO, CAUSANDO ABERTURA DO ARCO ELÉTRICO.",4,2018-01-07 15:40:00
62067,221292,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,"AO RETIRAR A CHAPA DE ALUMÍNIO DE COBERTURA DA CALHA DO CASTER 3, A MESMA VEIO A CORTAR O 3º DEDO DA MÃO ESQUERDA.",3,2018-01-03 12:20:00
156705,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,AO RETIRAR CAIXA DE REFILE DO CASTER 3 COM AUXÍLIO DA EMPILHADEIRA OPERADOR VEIO A COLIDIR A CAIXA CONTRA O ROLO CASTER VINDO A DEFORMAR A BORDA LATERAL EM ALGUMAS VOLTAS DO ROLO.,1,2019-01-19 10:58:00
155814,587,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,Durante carregamento do forno 10.7 houve transbordo de metal pela porta do forno,1,2019-01-22 12:00:00
184179,20000161,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,Após a passagem de barra laser para remoção na calha do Caster 1 houve projeção de partículas vindo a gerar um princípio de incêndio ,1,2019-01-13 11:30:00
198380,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,"APÓS COLOCAR BOBINA DE VERGALHÃO TITÂNIO NA GRANULADEIRA NO CASTER 3 COM A EMPILHADEIRA, A MESMA COLIDIU COM SENSOR DA PORTA DO FORNO 10.7.   ",1,2019-01-25 16:20:00
193011,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,Durante o vazamento caster 2 houve transbordo de metal da calha próximo caixa CFF caindo no piso,1,2019-01-21 13:30:00
211946,223505,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,"Durante a limpeza da roca (sistema de controle de nível) do Caster 3, houve transbordo de metal pela calha.",1,2019-01-04 11:44:00
252635,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,Durante passagem de barra laser no porão do Caster 1 houve princípio de incêndio.,1,2019-01-01 08:30:00
221944,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,Ao colocar a eclusa do caster 6 com a empilhadeira o mesmo veio a bater com torre da empilhadeira na armação do toldos retrátil  danificando a mesma ,1,2019-01-11 12:30:00
226932,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,"AO TRANSITAR PELA RUA FOI PERCEBIDO UM PEDAÇO DE REFRATÁRIO CAÍDO, PROVENIENTE DO BEIRAL DA LAGE DA SALA.",1,2019-01-14 10:30:00
216574,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,DURANTE A RETIRADA DO ROLO DO CARRINHO DE DESCANSO DO CASTER 1 COM A PONTE ROLANTE VEIO A BATER O ROLO CASTER NA PAREDE,1,2019-01-07 02:00:00
236404,20000161,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,GUARDA CORPO DO CARRINHO DA PONTE ROLANTE 68 ENCOSTOU NA VIGA DO PRÉDIO.,1,2019-01-22 09:00:00
241818,143772,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA001 - FCA-CASTER,"Durante o vazamento do caster 1, ocorreu vazamento de metal liquido da juncao do alpur no piso.",1,2019-01-26 14:30:00
261249,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"DURANTE A PARADA PROGRAMADA DO CASTER 12 , VEIO A CAIR METAL NO PORÃO DOS CILINDROS, ONDE VEIO A OCASIONAR UM PRINCÍPIO DE INCÊNDIO.  ",1,2019-01-08 11:00:00
100282,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"DURANTE A PARTIDA DA MÁQUINA DO CASTER 8, VEIO  CAIR METAL NO PORÃO DOS CILINDROS OCASIONADO PRINCIPIO DE INCÊNDIO NO PORÃO .",1,2019-01-05 21:10:00
152308,140527,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"DURANTE A PARADA NÃO PROGRAMADA DO CASTER 12 VEIO CAIR METAL NO PORÃO DOS CILINDROS, OCASIONADO O UM PRINCIPIO DE INCÊNDIO .",1,2019-01-18 22:15:00
62166,221292,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"AO AUXILIAR A RETIRADA DO PINO DE ENCAIXE DO BALANCIM QUE FICOU PRESO/ TRAVADO NO MANCAL, O EMPREGADO POSICIONOU A MÃO FORA DO PONTO DE PEGA, NO MOMENTO EM QUE OUTRO EMPREGADO UTILIZAVA A ALAVANCA PARA BATER CONTRA O SUPORTE DO PINO NA TENTATIVA DE DESTRAVÁ-LO, NESTA OCASIÃO ATINGIU O DEDO DO PRIMEIRO EMPREGADO.",5,2018-01-06 20:15:00
275120,106901,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"Durante atividade de retirada dos cilindros no caster 8 (utilizando ponte rolante n118), ao fazer o acionamento do comando da ponte  ""para subir"" a mesma iniciou o movimento solicitado e logo após apresentou falha no sistema de elevação.",,2019-01-17 19:30:00
269395,143357,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"DURANTE A ATIVIDADE DE RETIDA DE METAL DO FORNO 40.60 COM AUXÍLIO DA PANELINHA , VEIO A PROJETAR METAL NA PORTA DO FORNO 40.70 .
",1,2019-01-13 13:20:00
269413,106901,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"DURANTE O VAZAMENDO DO PROCESSO  CASTER , VEIO A VAZAR ÓLEO NA JUNTA ROTATIVA DO CASTER  9 . ",1,2019-01-13 22:01:00
435578,140527,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1CA002 - FCA-CASTER_A2,"AO REALIZAR A PARTIDA DE MÁQUINA, VEIO A VAZAR METAL PELO DRENO DO PDBF , VINDO A CAIR METAL NA GALERIA, OCASIONANDO DESARME DA MÁQUINA,  DEVIDO TER QUEIMADO CABOS DE ALIMENTAÇÃO .",1,2020-02-10 16:20:00
356715,142491,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,"DURANTE OPERAÇÃO DE LIMPEZA DA ÁREA DE ESCÓRIA COM BOBCAT TERCEIRA, HOUVE PEQUENO VAZAMENTO DE ÓLEO DA MANGUEIRA DA MÁQUINA.",2,2020-02-11 15:00:00
260363,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,"Durante o carregamento do forno 42.2, apresentou um principio de incêndio devido madeira na parte interna do cesto. ",1,2019-01-06 13:50:00
294660,140293,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,"DURANTE CARREGAMENTO DO FORNO 42.1 COM SUCATA PROVENIENTE DA PROPERZI, HOUVE UM RESPINGO DE METAL ATINGINDO O ESPELHO CONVEXO DE VISUALIZAÇÃO DO PANELÃO.

",1,2020-02-05 12:30:00
252884,251756,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,DURANTE OPERAÇÃO  DE CARREGAMENTO DE ESCÓRIA NAS CAÇAMBAS ESTACIONÁRIAS OCORREU O ROMPIMENTO DO FLEXÍVEL DO GIRÃO DA EMPILHADEIRA 1311  ,1,2019-01-29 10:30:00
220991,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,Funcionário esbarrou o dedo indicador direito em um azulejo com rebarba no box do banheiro.,1,2019-01-09 14:15:00
193240,142491,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,"Ao descer a escada ao lado do CDH, o empregado desequilibrou-se e caiu no degrau sem causar lesões.",4,2019-01-22 12:55:00
191459,142491,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,"DURANTE DESCARGA DE SUCATA, UM AMARRADO DE CHAPAS VEIO A SE DESPRENDER DA CINTA DE AÇO VINDO A CORRER E BATER NO PARACHOQUE DO CAMINHÃO. ",1,2019-01-20 11:00:00
175479,142491,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS001 - FCA-FORNOS SUCATAS,"DURANTE ATIVIDADE DE CARREGAMENTO DE ESCÓRIA NA CAÇAMBA ESTACIONÁRIA, VEIO A QUEBRAR A SOLDA DO VERGALHÃO DA BASE DO CARRO DE CARGA DA EMPILHADEIRA 1045.",1,2019-01-06 21:10:00
173081,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1FS002 - FCA-FORNOS_A2,"Ao estacionar carro de carga, operador não percebeu que havia uma bica móvel localizada atrás da máquina, vindo a danificar a proteção do carro de carga após a colisão com a bica.",1,2019-01-06 00:40:00
190630,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1LG001 - FCA-LINGOTES,"Durante partida da Lingoteira 1 houve excesso de metal na coquilha o que gerou uma rebarba prendendo o lingote, não sendo possível sua remoção no martelo e vindo a cair  sob da esteira, iniciando um princípio de incêndio.",1,2019-01-21 00:10:00
223955,223505,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1LG001 - FCA-LINGOTES,Durante parada de máquina houve um descontrole de nível de metal pela roda difusora gerando transbordo.,1,2019-01-13 03:30:00
62091,221292,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1LG001 - FCA-LINGOTES,"O EMPREGADO AO COMBATER O PRINCIPIO DE INCÊNDIO NA CANALETA DO CASTER 2, VEIO A CAIR NA MESMA, BATENDO A PERNA CONTRA O APOIO QUE SUSTENTA A TAMPA.",3,2018-01-06 15:10:00
156939,587,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1LG001 - FCA-LINGOTES,"AO RETIRAR O DUMPER DA CALHA DE VAZAMENTO, A OPERADORA VEIO A SE DESEQUILIBRAR NA PLATAFORMA E CAINDO NO LOCAL, SEM GERAR LESÃO",4,2019-01-20 11:00:00
165845,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1LG001 - FCA-LINGOTES,DURANTE O AQUECIMENTO DE COQUILHAS PARA PARTIDA DO EQUIPAMENTO HOUVE PRINCIPIO DE INCÊNDIO NO LOCAL,1,2019-01-29 11:00:00
169674,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1LG002 - FCA - LINGOTES A2,"DURANTE A OPERAÇÃO DE ESCUMAGEM ROBOTIZADA DO LINGOTE  NA LINGOTEIRA 2, O OPERADOR INDEVIDAMENTE, TENTOU REALIZAR A LIMPEZA DAS PÁS DO ROBÔ COM AUXILIO DE UMA FERRAMENTA MANUAL. A INTRODUÇÃO DESTA FERRAMENTA VEIO A TRAVAR O ROBÔ NA COQUILHA E QUEBRAR SEU PISTÃO DE COMANDO.",1,2019-01-02 03:20:00
101803,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1LG002 - FCA - LINGOTES A2,"DURANTE O CARREGAMENTO DO FORNO DE FUSÃO 80.1, OCORREU UMA PROJEÇÃO DE METAL, QUE ATINGIU A GRAXA DE LUBRIFICAÇÃO DO SISTEMA DE INCLINAÇÃO DA TORRE DA EMPILHADEIRA 1309, OCASIONANDO UM PRINCÍPIO DE INCÊNDIO.",1,2019-01-09 05:30:00
99799,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"AO REALIZAR A MANOBRA COM O RUCKER 1193 PARA DESCARREGAR BOBINAS NA LAMINAÇÃO 2000, O OPERADOR COLIDIU O RETROVISOR LATERAL DIREITO NOS PALETES DA ÁREA DE EMBALAGEM.",1,2019-01-06 02:20:00
165112,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"AO REALIZAR O TRANSPORTE DE CAIXA DE REFILE COM CAMINHÃO TRUCK PARA PRENSA 1300, UMA CAIXA VEIO A CAIR NA RUA.",3,2019-01-28 10:00:00
237058,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"O MOTORISTA AO MANOBRAR O RUCKER 1195 NO PAVILHÃO DO 2 A QUENTE, VEIO A COLIDIR O RETROVISOR NA PRANCHA QUE ESTAVA ESTACIONADA NO LOCAL",1,2019-01-21 21:55:00
256168,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,O OPERADOR ESTAVA CONDUZINDO O VEÍCULO 537 PARA CARREGAMENTO NO CASTER 3/4. NO MOMENTO DE ENTRAR NO LOCAL VEIO A ESCOSTAR O PARA-CHOQUE NO POSTINHO.,1,2019-01-03 19:20:00
241171,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"DURANTE A MANOBRA DO VEÍCULO 1195 NA ÁREA DO 2A QUENTE, A CHAPA PISO SE MOVIMENTOU, TRAVANDO O VEÍCULO NA VALETA.",1,2019-01-26 03:00:00
190939,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"AO PASSAR POR BAIXO DO VIADUTO QUE DÁ ACESSO A ESTAÇÃO DE TRATAMENTO DE ÁGUA, A VÁLVULA DE ACOPLAMENTO DA MANGUEIRA DO CAMINHÃO PIPA 1142 COLIDIU COM O MESMO.",1,2019-01-20 10:00:00
293666,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"AO SAIR DO DEPÓSITO DE EMBALAGEM DO DEX A, O PÉ (SAPATA) DA PRANCHA 1188 ENCOSTOU NO CHÃO DO PAVILHÃO.",1,2020-02-04 11:40:00
268904,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"AO MANOBRAR O CAMINHÃO TRUCK 773 DENTRO DA FUSÃO ÁREA 1, O MESMO VEIO A COLIDIR COM UM FARDO DE SUCATA QUE ESTAVA PRÓXIMO AO LOCAL DA MANOBRA. ",1,2019-01-12 20:50:00
272445,142873,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"ROMPIMENTO DA MANGUEIRA DA BOMBA DA ÁGUA DO VEÍCULO 537, VAZANDO APROXIMADAMENTE 4 LITROS DE ÁGUA COM FLUIDO.",1,2019-01-16 12:00:00
274788,140522,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"APÓS O TERMINO DA ATIVIDADE, O OPERADOR RETORNOU PARA A EMPILHADEIRA E DETECTOU QUE A PORTA DA MESMA HAVIA CAÍDO",1,2019-01-18 09:10:00
277414,140522,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"DURANTE A OPERAÇÃO COM A EMPILHADEIRA 1039, OCORREU O ROMPIMENTO DA MANGUEIRA DO ÓLEO HIDRÁULICO.",1,2019-01-19 10:00:00
429512,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,3LI001 - FCA-LOGÍSTICA INTER. FTP,"AO REALIZAR A MANOBRA COM O CAMINHÃO 1107 PARA ENTRAR NO CASTER 5/6, O OPERADOR COLIDIU A CARROCERIA NA PORTA AUTOMÁTICA DESATIVADA.",1,2020-02-05 17:40:00
282090,587,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1PL001 - FCA-PLACAS,"DURANTE A PRODUÇÃO DE PLACAS NO POÇO 3, HOUVE PEQUENO VAZAMENTO NA JUNÇÃO DA BACIA E CAIXA FILTRO, VINDO À TRANSBORDAR METAL SOBRE OS MOLDES DE PLACA.",1,2019-01-24 04:00:00
218544,587,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1PL001 - FCA-PLACAS,"Durante a movimentação da mesa de vazamento de placas, um dos flexíveis hidráulico se rompeu, vindo a projetar óleo no piso.",1,2019-01-08 14:30:00
236670,249835,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"No momento em que o empregado saia da Super bass ( Empresa externa) com o veículo da fabrica ( SPIN FRK 9505), ao dar ré o motorista não avistou que havia um poste de sinalização e veio a colidir.",1,2019-01-22 10:05:00
251892,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"Durante a produção de tarugo no PV6, ocorreu um vazamento de metal de baixo da calha do dreno do Alpur.",2,2019-01-01 02:00:00
189266,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"AO TRANSPORTAR A  PILHA DE LINGOTE PARA O PÁTIO, O EMPILHADEIRISTA NÃO OBSERVOU NO MOMENTO QUE A PORTA AUTOMÁTICA SE ABRIA, A PRESENÇA DO CAMINHÃO DE METAL DA SALA FORNO DO LADO DE FORA DO PRÉDIO E COLIDIU COM O CAMINHÃO, DANIFICANDO O PARACHOQUE E FAROL.",2,2019-01-17 21:00:00
189213,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,UM PEQUENO PEDAÇO DE CONCRETO SE DESPRENDEU DO TELHANDO ATINGINDO O PISO DA PASSAGEM DE PEDESTRE.,4,2019-01-17 15:30:00
172740,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"AO ACIONAR O SISTEMA DE MANUTENÇÃO DE MESA WAGSTAFF PARA POSIÇÃO DESCANSO, O OPERADOR NÃO ATENTOU-SE PARA O PINO TRAVA DO BRAÇO QUE ESTAVA FORA DE POSIÇÃO, VINDO A DANIFICAR O MANCAL DE TRAVAMENTO.",2,2019-01-05 15:40:00
100329,144066,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"No Pré Check de partida do Poço 6, o operador observou pelo painel de controle que não havia água no sistema de resfriamento. Ao verificar in loco, foi constatado que a torre estava vazia com perda de toda a água.",2,2019-01-06 20:35:00
97484,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"Ao movimentar o tarugo do leito do poço 5 para a Serra franho 2 , o operador freou a empilhadeira bruscamente provocando a queda de 5 tarugo no piso. ",2,2019-01-05 03:45:00
82260,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"Ao fazer a retirada dos tarugos da área ao lado do Forno Gautchi 2 para a área de embalagem com a empilhadeira,  um tarugo de 7"" rolou da lança, vindo a cair no chão.",2,2019-01-14 16:08:00
282571,251462,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"Ao realizar o giro da caçamba de escoria a mesma veio a escorregar do garfo e cair sobre a caçamba da Salmeron, ao tirar a caçamba com o garfo o mesmo veio a quebrar.",2,2019-01-25 07:40:00
279889,249835,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"Ao realizar atividade de troca de mesa com o auxílio da ponte rolante 124 no poço de vazamento 6, foi observado que os comandos da ponte pela botoeira não funcionavam. ",2,2019-01-22 05:30:00
264196,141080,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"APÓS O TERMINO DO CARREGAMENTO DE SUCATA NO FORNO 80.2, A CORRENTE DO SISTEMA DE ELEVAÇÃO SE ROMPEU NO FINAL DO FECHAMENTO DA PORTA.",2,2019-01-09 19:00:00
269756,249835,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"DURANTE TRANSFERÊNCIA DE ESCÓRIA DA CAÇAMBA DE LIMPEZA DE FORNO PARA A ESTACIONÁRIA, UMA NÃO ESTAVA NA TEMPERATURA CONFORME (ACIMA DO PADRÃO) VINDO A DANIFICAR A CAÇAMBA DE TRANSPORTE.",2,2019-01-13 20:00:00
335103,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"Ao realizar a partida de vazamento no forno 50.1, não veio metal suficiente na calha sentido a mesa, ao observar a bica de saída de metal do forno estava parcialmente obstruída,sendo necessário desobstruir a mesma, no momento o metal saiu com uma velocidade maior do que o esperado, sendo assim a calha não suportou a quantidade de metal e veio a transbordar.",2,2020-02-03 21:15:00
346690,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,AO INICIAR A PRODUÇÃO DE TARUGO HOUVE UMA PROJEÇÃO DE METAL ATINGINDO MESA VAZAMENTO E PISO A FRENTE DA PROJEÇÃO.,2,2020-02-10 13:40:00
312551,197014,DD13,FUNDIÇÃO,OPERAÇÃO FUNDIÇÃO,1TA001 - FCA-TARUGOS,"AO RETORNAR O FORNO APÓS A PRODUÇÃO DE TARUGO, A SAIA DA PORTA DO FORNO VEIO A APOIAR NA CAÇAMBA DE ESCÓRIA QUE ESTAVA SOBREPOSTA A OUTRA NA FRENTE DO FORNO, DANIFICANDO A CHAPARIA.",1,2020-02-16 21:35:00
